repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,class_value,class_name,eligibility_level,minimum_trials,minimum_exact_videos,scored_class_trials,class_subjects_with_any_trial,class_unique_videos,class_videos_with_ge3_subjects,eligible_subject_count,eligible_subject_ids,consensus_M_ge_3,eligible_fraction_of_nominal_subjects,uniform_random_trio_acceptance_probability,expected_uniform_resampling_attempts_for_valid_trio,eligible_trial_count_min,eligible_trial_count_median,eligible_trial_count_max,eligible_video_count_min,eligible_video_count_median,eligible_video_count_max,eligible_subject_video_union_count,eligible_subject_video_common_count,eligible_subject_video_pairwise_jaccard_mean
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,1,high,weak_1trial,1,1,3,3,2,0,3,P002;P008;P010,True,0.1875,0.0017857142857142857,560.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,1,high,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,1,high,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,0,low,weak_1trial,1,1,12,8,4,3,8,P002;P004;P006;P008;P009;P011;P014;P027,True,1.0,1.0,1.0,1,1.0,4,1,1.0,4,4,0,0.26785714285714285
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,0,low,minimal_2trials,2,1,12,8,4,3,2,P009;P011,False,0.25,0.0,,2,3.0,4,2,3.0,4,4,2,0.5
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,0,low,strong_2trials_2videos,2,2,12,8,4,3,2,P009;P011,False,0.25,0.0,,2,3.0,4,2,3.0,4,4,2,0.5
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,1,high,weak_1trial,1,1,6,5,3,1,5,P002;P004;P008;P009;P011,True,0.625,0.17857142857142858,5.6,1,1.0,2,1,1.0,2,3,0,0.25
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,1,high,minimal_2trials,2,1,6,5,3,1,1,P002,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,1,high,strong_2trials_2videos,2,2,6,5,3,1,1,P002,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,0,low,weak_1trial,1,1,2,2,2,0,2,P004;P011,False,0.25,0.0,,1,1.0,1,1,1.0,1,2,0,0.0
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,0,low,minimal_2trials,2,1,2,2,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,0,low,strong_2trials_2videos,2,2,2,2,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,1,high,weak_1trial,1,1,12,5,6,1,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,2.0,3,2,2.0,3,6,0,0.18333333333333332
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,1,high,minimal_2trials,2,1,12,5,6,1,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,2.0,3,2,2.0,3,6,0,0.18333333333333332
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,1,high,strong_2trials_2videos,2,2,12,5,6,1,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,2.0,3,2,2.0,3,6,0,0.18333333333333332
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,0,low,weak_1trial,1,1,4,4,2,0,4,P006;P008;P009;P014,True,0.5,0.07142857142857142,14.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,0,low,minimal_2trials,2,1,4,4,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,0,low,strong_2trials_2videos,2,2,4,4,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,1,high,weak_1trial,1,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,1,high,minimal_2trials,2,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,1,high,strong_2trials_2videos,2,2,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,0,low,weak_1trial,1,1,3,3,2,0,3,P006;P009;P014,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,0,low,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,0,low,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,1,high,weak_1trial,1,1,2,2,2,0,2,P002;P008,False,0.25,0.0,,1,1.0,1,1,1.0,1,2,0,0.0
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,1,high,minimal_2trials,2,1,2,2,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,1,high,strong_2trials_2videos,2,2,2,2,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,0,low,weak_1trial,1,1,4,3,2,1,3,P010;P016;P028,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,2,1,0.6666666666666666
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,0,low,minimal_2trials,2,1,4,3,2,1,1,P028,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,0,low,strong_2trials_2videos,2,2,4,3,2,1,1,P028,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,1,high,weak_1trial,1,1,3,3,2,0,3,P005;P016;P026,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,1,high,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,1,high,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,0,low,weak_1trial,1,1,3,3,2,0,3,P005;P021;P028,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,0,low,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,0,low,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,1,high,weak_1trial,1,1,6,5,5,0,5,P005;P013;P016;P025;P028,True,0.625,0.17857142857142858,5.6,1,1.0,2,1,1.0,2,5,0,0.1
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,1,high,minimal_2trials,2,1,6,5,5,0,1,P016,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,1,high,strong_2trials_2videos,2,2,6,5,5,0,1,P016,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,0,low,weak_1trial,1,1,3,3,2,0,3,P010;P021;P025,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,0,low,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,0,low,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,1,high,weak_1trial,1,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,1,high,minimal_2trials,2,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,1,high,strong_2trials_2videos,2,2,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,0,low,weak_1trial,1,1,3,3,1,1,3,P021;P025;P026,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,1,1,1.0
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,0,low,minimal_2trials,2,1,3,3,1,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,0,low,strong_2trials_2videos,2,2,3,3,1,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,weak_1trial,1,1,1,1,1,0,1,P010,False,0.125,0.0,,1,1.0,1,1,1.0,1,1,1,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,minimal_2trials,2,1,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,strong_2trials_2videos,2,2,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,0,low,weak_1trial,1,1,23,14,6,5,14,P002;P004;P006;P008;P009;P010;P011;P014;P016;P021;P025;P026;P027;P028,True,0.875,0.65,1.5384615384615383,1,1.0,5,1,1.0,5,6,0,0.18644688644688642
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,0,low,minimal_2trials,2,1,23,14,6,5,6,P004;P009;P011;P016;P027;P028,True,0.375,0.03571428571428571,28.0,2,2.0,5,2,2.0,5,6,0,0.3177777777777777
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,0,low,strong_2trials_2videos,2,2,23,14,6,5,6,P004;P009;P011;P016;P027;P028,True,0.375,0.03571428571428571,28.0,2,2.0,5,2,2.0,5,6,0,0.3177777777777777
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,1,high,weak_1trial,1,1,15,11,6,2,11,P002;P004;P005;P006;P008;P009;P010;P011;P013;P016;P026,True,0.6875,0.29464285714285715,3.393939393939394,1,1.0,4,1,1.0,4,6,0,0.16272727272727272
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,1,high,minimal_2trials,2,1,15,11,6,2,2,P002;P009,False,0.125,0.0,,2,3.0,4,2,3.0,4,5,1,0.2
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,1,high,strong_2trials_2videos,2,2,15,11,6,2,2,P002;P009,False,0.125,0.0,,2,3.0,4,2,3.0,4,5,1,0.2
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,0,low,weak_1trial,1,1,8,7,6,0,7,P004;P005;P006;P011;P016;P021;P028,True,0.4375,0.0625,16.0,1,1.0,2,1,1.0,2,6,0,0.07142857142857142
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,0,low,minimal_2trials,2,1,8,7,6,0,1,P021,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,0,low,strong_2trials_2videos,2,2,8,7,6,0,1,P021,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,1,high,weak_1trial,1,1,27,12,9,7,12,P002;P005;P008;P009;P010;P011;P013;P016;P025;P026;P027;P028,True,0.75,0.39285714285714285,2.5454545454545454,1,2.0,4,1,2.0,4,9,0,0.12009379509379509
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,1,high,minimal_2trials,2,1,27,12,9,7,8,P002;P008;P009;P011;P013;P016;P025;P027,True,0.5,0.1,10.0,2,2.5,4,2,2.5,4,8,0,0.1729591836734694
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,1,high,strong_2trials_2videos,2,2,27,12,9,7,8,P002;P008;P009;P011;P013;P016;P025;P027,True,0.5,0.1,10.0,2,2.5,4,2,2.5,4,8,0,0.1729591836734694
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,0,low,weak_1trial,1,1,15,8,5,4,8,P002;P004;P006;P008;P009;P011;P014;P027,True,1.0,1.0,1.0,1,1.5,5,1,1.5,5,5,0,0.23214285714285715
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,0,low,minimal_2trials,2,1,15,8,5,4,4,P004;P009;P011;P027,True,0.5,0.07142857142857142,14.0,2,2.0,5,2,2.0,5,5,0,0.36666666666666664
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,0,low,strong_2trials_2videos,2,2,15,8,5,4,4,P004;P009;P011;P027,True,0.5,0.07142857142857142,14.0,2,2.0,5,2,2.0,5,5,0,0.36666666666666664
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,1,high,weak_1trial,1,1,10,6,6,1,6,P002;P004;P006;P008;P009;P011,True,0.75,0.35714285714285715,2.8,1,1.0,4,1,1.0,4,6,0,0.11333333333333333
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,1,high,minimal_2trials,2,1,10,6,6,1,2,P002;P009,False,0.25,0.0,,2,3.0,4,2,3.0,4,5,1,0.2
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,1,high,strong_2trials_2videos,2,2,10,6,6,1,2,P002;P009,False,0.25,0.0,,2,3.0,4,2,3.0,4,5,1,0.2
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,0,low,weak_1trial,1,1,3,3,3,0,3,P004;P006;P011,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,3,0,0.0
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,0,low,minimal_2trials,2,1,3,3,3,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,0,low,strong_2trials_2videos,2,2,3,3,3,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,1,high,weak_1trial,1,1,17,5,8,2,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,4.0,4,2,4.0,4,8,0,0.19761904761904764
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,1,high,minimal_2trials,2,1,17,5,8,2,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,4.0,4,2,4.0,4,8,0,0.19761904761904764
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,1,high,strong_2trials_2videos,2,2,17,5,8,2,5,P002;P008;P009;P011;P027,True,0.625,0.17857142857142858,5.6,2,4.0,4,2,4.0,4,8,0,0.19761904761904764
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,0,low,weak_1trial,1,1,8,6,4,2,6,P010;P016;P021;P025;P026;P028,True,0.75,0.35714285714285715,2.8,1,1.0,2,1,1.0,2,4,0,0.22222222222222224
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,0,low,minimal_2trials,2,1,8,6,4,2,2,P016;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,0,low,strong_2trials_2videos,2,2,8,6,4,2,2,P016;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,1,high,weak_1trial,1,1,5,5,4,0,5,P005;P010;P013;P016;P026,True,0.625,0.17857142857142858,5.6,1,1.0,1,1,1.0,1,4,0,0.1
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,1,high,minimal_2trials,2,1,5,5,4,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,1,high,strong_2trials_2videos,2,2,5,5,4,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,0,low,weak_1trial,1,1,5,4,4,0,4,P005;P016;P021;P028,True,0.5,0.07142857142857142,14.0,1,1.0,2,1,1.0,2,4,0,0.08333333333333333
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,0,low,minimal_2trials,2,1,5,4,4,0,1,P021,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,0,low,strong_2trials_2videos,2,2,5,4,4,0,1,P021,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,1,high,weak_1trial,1,1,10,7,7,1,7,P005;P010;P013;P016;P025;P026;P028,True,0.875,0.625,1.6,1,1.0,2,1,1.0,2,7,0,0.0873015873015873
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,1,high,minimal_2trials,2,1,10,7,7,1,3,P013;P016;P025,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,5,0,0.1111111111111111
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,1,high,strong_2trials_2videos,2,2,10,7,7,1,3,P013;P016;P025,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,5,0,0.1111111111111111
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,0,low,weak_1trial,1,1,16,11,4,3,11,P002;P004;P006;P008;P009;P010;P011;P014;P016;P027;P028,True,0.6875,0.29464285714285715,3.393939393939394,1,1.0,4,1,1.0,4,4,0,0.3424242424242424
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,0,low,minimal_2trials,2,1,16,11,4,3,3,P009;P011;P028,True,0.1875,0.0017857142857142857,560.0,2,2.0,4,2,2.0,4,4,1,0.4444444444444444
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,0,low,strong_2trials_2videos,2,2,16,11,4,3,3,P009;P011;P028,True,0.1875,0.0017857142857142857,560.0,2,2.0,4,2,2.0,4,4,1,0.4444444444444444
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,1,high,weak_1trial,1,1,9,8,3,1,8,P002;P004;P005;P008;P009;P011;P016;P026,True,0.5,0.1,10.0,1,1.0,2,1,1.0,2,3,0,0.3392857142857143
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,1,high,minimal_2trials,2,1,9,8,3,1,1,P002,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,1,high,strong_2trials_2videos,2,2,9,8,3,1,1,P002,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,0,low,weak_1trial,1,1,5,5,3,0,5,P004;P005;P011;P021;P028,True,0.3125,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,3,0,0.2
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,0,low,minimal_2trials,2,1,5,5,3,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,0,low,strong_2trials_2videos,2,2,5,5,3,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,1,high,weak_1trial,1,1,18,10,6,5,10,P002;P005;P008;P009;P011;P013;P016;P025;P027;P028,True,0.625,0.21428571428571427,4.666666666666667,1,2.0,3,1,2.0,3,6,0,0.1574074074074074
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,1,high,minimal_2trials,2,1,18,10,6,5,6,P002;P008;P009;P011;P016;P027,True,0.375,0.03571428571428571,28.0,2,2.0,3,2,2.0,3,6,0,0.18333333333333332
