repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,eligibility_level,low_eligible_subjects,high_eligible_subjects,both_classes_eligible_subjects,both_classes_eligible_subject_ids,either_class_eligible_subjects,low_high_subject_set_jaccard,same_subject_trio_for_both_classes_possible
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S1,1,2;3,2,,8,10,8,10,20,arousal,minimal_2trials,2,2,0,,4,0.0,False
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S1,1,2;3,2,,8,10,8,10,20,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,valence,weak_1trial,5,5,3,P007;P016;P026,7,0.42857142857142855,True
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,valence,minimal_2trials,2,1,1,P007,2,0.5,False
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,valence,strong_2trials_2videos,2,1,1,P007,2,0.5,False
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,arousal,weak_1trial,4,8,4,P007;P016;P025;P026,8,0.5,True
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,arousal,minimal_2trials,1,3,1,P007,3,0.3333333333333333,False
1,3,1,R01_S3_V1,inner_subject_only,R01_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,7,19,arousal,strong_2trials_2videos,1,3,1,P007,3,0.3333333333333333,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,valence,weak_1trial,6,7,4,P007;P009;P017;P023,9,0.4444444444444444,True
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,arousal,weak_1trial,4,8,2,P007;P028,10,0.2,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,arousal,minimal_2trials,2,1,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,11,5,19,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,valence,weak_1trial,10,3,2,P007;P008,11,0.18181818181818182,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,valence,minimal_2trials,3,0,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,arousal,weak_1trial,7,8,4,P007;P009;P025;P026,11,0.36363636363636365,True
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,arousal,minimal_2trials,1,3,0,,4,0.0,False
1,3,1,R01_S3_V1,inner_video_only,R01_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,11,5,20,arousal,strong_2trials_2videos,1,3,0,,4,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,valence,weak_1trial,5,3,3,P009;P017;P023,5,0.6,True
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,arousal,weak_1trial,3,3,1,P028,5,0.2,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,arousal,minimal_2trials,2,1,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,5,5,11,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,valence,weak_1trial,5,1,1,P008,5,0.2,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,arousal,weak_1trial,3,3,1,P009,5,0.2,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,5,5,9,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,valence,weak_1trial,1,4,1,P007,4,0.25,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,valence,minimal_2trials,0,0,0,,0,,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,valence,strong_2trials_2videos,0,0,0,,0,,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,arousal,weak_1trial,1,5,1,P007,5,0.2,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,arousal,minimal_2trials,0,0,0,,0,,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,6,3,8,arousal,strong_2trials_2videos,0,0,0,,0,,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,valence,weak_1trial,5,2,1,P007,6,0.16666666666666666,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,arousal,weak_1trial,4,5,3,P007;P025;P026,6,0.5,True
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,arousal,minimal_2trials,0,2,0,,2,0.0,False
1,3,1,R01_S3_V1,inner_joint,R01_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,6,4,11,arousal,strong_2trials_2videos,0,2,0,,2,0.0,False
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,valence,weak_1trial,14,7,6,P003;P006;P007;P008;P009;P010,15,0.4,True
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,valence,minimal_2trials,9,0,0,,9,0.0,False
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,valence,strong_2trials_2videos,9,0,0,,9,0.0,False
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,arousal,weak_1trial,10,11,6,P003;P007;P009;P016;P025;P026,15,0.4,True
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,arousal,minimal_2trials,4,6,1,P007,9,0.1111111111111111,False
1,3,2,R01_S3_V2,outer_source,R01_S3_V2_outer_source,1;2,1;3,,,16,11,16,9,38,arousal,strong_2trials_2videos,4,6,1,P007,9,0.1111111111111111,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,valence,weak_1trial,8,4,4,P006;P008;P009;P010,8,0.5,True
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,valence,minimal_2trials,5,0,0,,5,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,valence,strong_2trials_2videos,5,0,0,,5,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,arousal,weak_1trial,4,4,1,P009,7,0.14285714285714285,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,arousal,minimal_2trials,2,3,0,,5,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,8,19,arousal,strong_2trials_2videos,2,3,0,,5,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,weak_1trial,6,3,2,P003;P007,7,0.2857142857142857,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,minimal_2trials,4,0,0,,4,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,strong_2trials_2videos,4,0,0,,4,0.0,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,weak_1trial,6,7,5,P003;P007;P016;P025;P026,8,0.625,True
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,minimal_2trials,2,3,1,P007,4,0.25,False
1,3,2,R01_S3_V2,inner_subject_only,R01_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,strong_2trials_2videos,2,3,1,P007,4,0.25,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,valence,weak_1trial,10,4,3,P006;P009;P010,11,0.2727272727272727,True
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,arousal,weak_1trial,5,6,0,,11,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,13,4,18,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,valence,weak_1trial,10,3,2,P007;P008,11,0.18181818181818182,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,valence,minimal_2trials,3,0,0,,3,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,arousal,weak_1trial,7,8,4,P007;P009;P025;P026,11,0.36363636363636365,True
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,arousal,minimal_2trials,1,3,0,,4,0.0,False
1,3,2,R01_S3_V2,inner_video_only,R01_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,11,5,20,arousal,strong_2trials_2videos,1,3,0,,4,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,valence,weak_1trial,7,3,3,P006;P009;P010,7,0.42857142857142855,True
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,valence,minimal_2trials,0,0,0,,0,,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,valence,strong_2trials_2videos,0,0,0,,0,,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,arousal,weak_1trial,2,4,0,,6,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,arousal,minimal_2trials,0,0,0,,0,,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,7,3,10,arousal,strong_2trials_2videos,0,0,0,,0,,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,valence,weak_1trial,5,1,1,P008,5,0.2,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,arousal,weak_1trial,3,3,1,P009,5,0.2,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,5,5,9,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,valence,weak_1trial,3,1,0,,4,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,arousal,weak_1trial,3,2,0,,5,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,6,4,8,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,valence,weak_1trial,5,2,1,P007,6,0.16666666666666666,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,arousal,weak_1trial,4,5,3,P007;P025;P026,6,0.5,True
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,arousal,minimal_2trials,0,2,0,,2,0.0,False
1,3,2,R01_S3_V2,inner_joint,R01_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,6,4,11,arousal,strong_2trials_2videos,0,2,0,,2,0.0,False
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,valence,weak_1trial,11,10,7,P006;P007;P009;P010;P016;P017;P023,14,0.5,True
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,valence,minimal_2trials,7,1,1,P009,7,0.14285714285714285,False
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,valence,strong_2trials_2videos,7,1,1,P009,7,0.14285714285714285,False
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,arousal,weak_1trial,7,10,3,P005;P007;P028,14,0.21428571428571427,True
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,arousal,minimal_2trials,4,4,0,,8,0.0,False
1,3,3,R01_S3_V3,outer_source,R01_S3_V3_outer_source,1;2,1;2,,,16,11,16,9,37,arousal,strong_2trials_2videos,4,4,0,,8,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,valence,weak_1trial,8,5,5,P006;P009;P010;P017;P023,8,0.625,True
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,valence,minimal_2trials,5,1,1,P009,5,0.2,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,valence,strong_2trials_2videos,5,1,1,P009,5,0.2,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,arousal,weak_1trial,4,5,1,P028,8,0.125,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,arousal,minimal_2trials,2,2,0,,4,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,8,21,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,valence,weak_1trial,3,5,2,P007;P016,6,0.3333333333333333,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,arousal,weak_1trial,3,5,2,P005;P007,6,0.3333333333333333,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,arousal,minimal_2trials,2,2,0,,4,0.0,False
1,3,3,R01_S3_V3,inner_subject_only,R01_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,7,16,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,valence,weak_1trial,10,4,3,P006;P009;P010,11,0.2727272727272727,True
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,arousal,weak_1trial,5,6,0,,11,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,13,4,18,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,valence,weak_1trial,6,7,4,P007;P009;P017;P023,9,0.4444444444444444,True
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,arousal,weak_1trial,4,8,2,P007;P028,10,0.2,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,arousal,minimal_2trials,2,1,0,,3,0.0,False
1,3,3,R01_S3_V3,inner_video_only,R01_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,11,5,19,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,valence,weak_1trial,7,3,3,P006;P009;P010,7,0.42857142857142855,True
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,valence,minimal_2trials,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,valence,strong_2trials_2videos,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,arousal,weak_1trial,2,4,0,,6,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,arousal,minimal_2trials,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,7,3,10,arousal,strong_2trials_2videos,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,valence,weak_1trial,5,3,3,P009;P017;P023,5,0.6,True
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,valence,minimal_2trials,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,arousal,weak_1trial,3,3,1,P028,5,0.2,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,arousal,minimal_2trials,2,1,0,,3,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,5,5,11,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,valence,weak_1trial,3,1,0,,4,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,valence,minimal_2trials,1,0,0,,1,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,arousal,weak_1trial,3,2,0,,5,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,arousal,minimal_2trials,1,1,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,6,4,8,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,valence,weak_1trial,1,4,1,P007,4,0.25,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,valence,minimal_2trials,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,valence,strong_2trials_2videos,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,arousal,weak_1trial,1,5,1,P007,5,0.2,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,arousal,minimal_2trials,0,0,0,,0,,False
1,3,3,R01_S3_V3,inner_joint,R01_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,6,3,8,arousal,strong_2trials_2videos,0,0,0,,0,,False
